STATE,COUNTY,MONTH,DAY,HOUR,MINUTE,VE_TOTAL,PERSONS,PEDS,NHS,ROAD_FNC,ROUTE,SP_JUR,HARM_EV,MAN_COLL,REL_JUNC,REL_ROAD,TRAF_FLO,NO_LANES,SP_LIMIT,ALIGNMNT,PROFILE,PAVE_TYP,SUR_COND,TRA_CONT,T_CONT_F,HIT_RUN,LGT_COND,WEATHER1,WEATHER2,C_M_ZONE,NOT_HOUR,NOT_MIN,ARR_HOUR,ARR_MIN,HOSP_HR,HOSP_MN,SCH_BUS,CF1,CF2,CF3,FATALS,DAY_WEEK,DRUNK_DR,ST_CASE,CITY,MILEPT,YEAR,TWAY_ID,TWAY_ID2,RAIL,LATITUDE,LONGITUD,VE_FORMS,WEATHER
4,25,7,6,13,7,1,1,0,1,1,1,0,24,0,1,3,3,2,75,2,2,2,1,40,3,0,1,1,0,0,13,7,13,25,14,20,0,0,0,0,1,6,0,40376,65,3006,2007,I-17,1E+20,0,34423898,111435762,1,1
4,5,7,7,11,50,2,3,0,1,2,2,0,12,3,1,1,5,2,65,1,2,2,1,0,0,0,1,1,0,0,11,51,12,15,0,0,0,0,0,0,1,7,0,40377,0,4538,2007,US-89,1E+20,0,35420439,111295377,2,1
4,5,7,7,12,39,2,5,0,1,2,2,0,12,2,1,1,5,4,55,1,1,2,1,0,0,0,1,1,0,0,12,42,99,99,99,99,0,0,0,0,4,7,0,40378,0,4238,2007,US-89,1E+20,0,35170463,111323213,2,1
4,13,7,8,5,55,1,1,0,0,15,6,0,29,0,4,4,1,4,40,2,1,2,1,0,0,0,1,1,0,0,99,99,99,99,99,99,0,0,0,0,1,1,1,40379,30,0,2007,MCDOWELL RD,1E+20,0,33274261,112192600,1,1
4,13,7,15,2,57,1,1,0,1,12,3,0,1,0,15,2,3,2,65,2,1,2,1,0,0,0,3,1,0,0,2,57,3,9,0,0,0,0,0,0,1,1,1,40380,290,293,2007,SR-202,1E+20,0,33241019,111382426,1,1
4,5,7,15,16,37,3,6,0,1,1,1,0,13,5,1,1,2,3,75,2,2,2,2,0,0,0,1,2,0,0,16,37,16,58,99,99,0,14,0,0,1,1,0,40381,0,1543,2007,I-40,1E+20,0,35131105,112201358,3,2
4,13,7,27,13,35,2,7,0,1,11,1,0,12,1,1,1,2,2,45,1,1,2,1,40,3,0,1,1,0,0,99,99,99,99,99,99,0,0,0,0,1,6,0,40383,370,2195,2007,I-17,1E+20,0,33441585,112072229,2,1
4,3,7,28,2,8,1,5,0,1,1,1,0,1,0,1,3,2,2,75,1,1,2,2,0,0,0,2,2,0,0,2,8,99,99,99,99,0,0,0,0,3,7,0,40384,0,3248,2007,I-10,1E+20,0,32062762,110013281,1,2
4,13,7,30,8,7,2,3,0,0,16,6,0,12,2,1,1,5,2,25,2,1,2,1,0,0,0,1,1,0,0,99,99,99,99,99,99,0,0,0,0,1,2,0,40385,30,0,2007,SANTA FE TRAIL,1E+20,0,33280154,112201606,2,1
4,13,8,3,6,51,1,1,0,0,16,6,0,33,0,1,2,3,2,25,2,1,2,1,0,0,0,1,1,0,0,6,53,7,15,99,99,0,0,0,0,1,6,0,40386,220,0,2007,173RD AVE,1E+20,0,33260251,112255257,1,1
4,21,8,4,2,36,1,1,0,1,1,1,0,1,0,1,3,2,2,75,2,1,2,1,0,0,0,2,1,0,0,2,36,2,46,4,6,0,0,0,0,1,7,1,40387,70,1927,2007,I-10,1E+20,0,32542725,111411275,1,1
4,13,8,5,5,19,1,1,0,1,12,3,0,52,0,1,4,3,4,65,2,1,2,1,0,0,0,4,1,0,0,5,21,5,29,99,99,0,0,0,0,1,1,1,40388,420,419,2007,SR-101,1E+20,0,33341424,111532458,1,1
4,25,8,12,9,6,1,2,0,0,4,3,0,24,0,1,4,3,2,45,2,2,2,1,0,0,0,1,1,0,0,9,11,9,29,99,99,0,0,0,0,1,1,0,40389,0,2746,2007,SR-89,1E+20,0,34120390,112455772,1,1
4,15,8,16,21,59,1,3,1,0,16,6,0,8,0,1,1,1,2,35,1,2,2,1,0,0,0,2,1,0,0,21,59,22,6,22,20,0,0,0,0,1,5,1,40390,268,0,2007,MCCULLOCH BLVD,1E+20,0,34270966,114222315,1,1
4,27,8,20,17,16,1,2,1,0,13,3,0,8,0,1,1,5,4,35,1,1,2,1,0,0,0,1,1,0,0,17,16,17,24,99,99,0,0,0,0,1,2,0,40391,620,15,2007,SR-8B,1E+20,0,32422550,114372871,1,1
4,12,7,16,11,40,1,2,0,1,1,1,0,31,0,15,8,2,2,75,1,1,2,1,0,0,0,1,1,0,0,11,43,11,57,99,99,0,0,0,0,1,2,0,40392,0,312,2007,I-10,1E+20,0,33394340,114003957,1,1
4,13,7,29,15,26,3,11,0,1,12,3,0,12,7,15,1,3,4,65,2,1,2,1,0,0,0,1,1,0,0,15,26,15,30,99,99,0,0,0,0,4,1,0,40393,370,40,2007,SR-202,1E+20,0,33272235,111582954,3,1
4,12,8,3,8,40,2,2,0,1,1,1,0,12,1,1,1,2,2,75,1,1,2,1,0,0,0,1,1,0,0,8,48,9,16,0,0,0,0,0,0,1,6,0,40394,0,485,2007,I-10,1E+20,0,33372441,113425202,2,1
4,1,8,15,17,55,1,2,0,1,1,1,3,1,0,1,2,2,2,75,1,1,2,1,0,0,0,1,1,0,0,18,0,18,15,99,99,0,0,0,0,1,4,0,40395,0,3253,2007,I-40,1E+20,0,35072694,109331354,1,1
4,12,1,15,21,44,1,1,0,0,16,6,3,35,0,1,6,1,2,25,2,4,2,1,0,0,0,3,1,0,0,21,46,21,56,22,48,0,0,0,0,1,2,1,40396,0,0,2007,RIVERSIDE DR,1E+20,0,34122370,114125944,1,1
4,19,1,1,18,43,1,3,1,1,13,6,0,8,0,1,1,5,4,30,1,1,2,1,0,0,0,3,1,0,0,99,99,99,99,0,0,0,0,0,0,1,2,1,40397,530,0,2007,22ND ST,1E+20,0,32122420,110580565,1,1
4,19,1,2,6,15,1,2,1,0,16,6,0,8,0,2,1,1,2,25,1,1,2,1,20,3,0,2,1,0,0,99,99,99,99,99,99,0,0,0,0,1,3,0,40398,530,0,2007,ROUGH ROCK DR,PROSPECTOR PEAK,0,32072005,110513138,1,1
4,19,1,14,17,19,3,4,0,0,16,6,0,12,5,2,1,1,2,25,1,1,2,1,20,3,0,5,1,0,0,99,99,99,99,99,99,0,0,0,0,1,1,2,40399,530,0,2007,28TH ST,JONES BLVD,0,32120740,110551272,2,1
4,19,1,17,19,20,1,2,1,1,13,6,0,8,0,1,1,3,3,40,1,1,2,1,20,3,0,2,1,0,0,99,99,99,99,0,0,0,0,0,0,1,4,0,40400,530,0,2007,TANQUE VERDE RD,1E+20,0,32150314,110503695,1,1
4,19,1,31,6,15,1,4,1,0,15,6,0,8,0,1,1,1,2,25,1,1,2,2,0,0,0,2,2,0,0,99,99,99,99,99,99,0,0,0,0,1,4,0,40401,530,0,2007,BILBY RD,1E+20,0,32082829,110565644,1,2
4,19,1,31,21,99,2,1,0,0,13,6,0,33,0,1,2,5,4,45,1,1,2,2,0,0,0,3,2,0,0,99,99,99,99,0,0,0,0,0,0,1,4,1,40402,530,0,2007,NOGALES HWY,1E+20,0,32093070,110575909,1,2
4,25,2,4,19,30,1,1,0,0,6,8,0,1,0,1,99,1,2,99,9,9,9,9,0,0,0,9,9,0,0,99,99,99,99,0,0,0,0,0,0,1,1,0,40403,0,0,2007,bloody basin rd,1E+20,0,34122001,111561032,1,9
4,17,2,27,2,99,1,2,1,0,15,3,3,8,0,1,1,9,9,99,1,1,2,1,0,0,2,2,1,0,0,99,99,99,99,0,0,0,0,0,0,1,3,1,40404,0,3359,2007,SR-73,1E+20,0,33480261,109594103,1,1
4,21,3,3,5,12,2,2,0,0,14,3,0,12,2,1,1,2,2,55,1,1,2,1,0,0,0,2,1,0,0,5,12,99,99,0,0,0,0,0,0,2,7,1,40405,70,55,2007,SR-387,1E+20,0,32573248,111452383,2,1
4,21,3,10,20,9,1,1,0,0,6,9,0,33,0,3,2,1,2,25,2,1,2,1,0,0,0,2,1,0,0,99,99,99,99,0,0,0,0,0,0,1,7,1,40406,0,0,2007,CASTLEGATE BLVD,SIMONTON BLVD,0,33144097,111312784,1,1
4,13,2,3,14,46,1,5,0,0,16,6,0,5,0,1,1,1,2,99,1,1,2,9,0,0,0,1,9,0,0,99,99,99,99,99,99,0,0,0,0,1,7,0,40407,30,0,2007,COCOPAH ST,1E+20,0,33255119,112193011,1,9
4,13,1,21,3,58,1,6,0,0,16,6,0,43,0,1,4,1,2,25,1,2,2,1,0,0,0,2,1,0,0,3,58,4,8,99,99,0,0,0,0,1,1,1,40408,0,0,2007,HAWES RD,1E+20,0,33282088,111385953,1,1
4,13,1,27,12,30,1,2,1,0,15,6,0,8,0,1,1,1,2,45,1,1,2,1,0,0,0,1,1,0,0,12,30,99,99,99,99,0,0,0,0,1,7,0,40409,0,0,2007,CAREFREE HWY,1E+20,0,33475687,111581283,1,1
4,13,3,2,20,57,1,2,0,0,15,6,0,33,0,1,3,3,3,45,1,1,2,1,0,0,0,3,1,0,0,21,3,21,8,21,58,0,0,0,0,1,6,0,40410,486,0,2007,BELL RD,1E+20,0,33381980,112254300,1,1
4,13,3,10,2,14,2,3,0,1,13,3,0,12,5,2,1,5,2,45,1,1,2,1,3,3,0,3,1,0,0,2,16,2,20,99,99,0,0,0,0,1,7,1,40411,486,162,2007,SR-303,BELL RD,0,33381949,112250604,2,1
4,21,3,18,1,99,2,2,0,0,4,9,0,12,2,1,1,1,2,25,2,1,2,1,40,3,0,2,1,0,1,1,4,1,34,99,99,0,0,0,0,1,1,1,40412,0,0,2007,IRONWOOD RD,1E+20,0,33194042,111334773,2,1
4,13,3,23,20,99,2,2,0,0,15,6,0,12,5,8,1,1,2,50,1,1,2,1,0,0,0,2,1,0,0,20,32,20,44,99,99,0,0,0,0,1,6,0,40413,0,0,2007,OLIVE AVE,1E+20,0,33335659,112210088,2,1
4,25,3,24,0,99,1,1,0,0,6,9,0,1,0,1,6,1,2,35,2,1,2,2,0,0,0,2,1,0,0,0,51,1,5,0,0,0,0,0,0,1,7,1,40414,0,0,2007,SYCAMORE RD,1E+20,0,34360432,113083150,1,1
4,5,4,6,16,30,1,5,0,1,1,1,0,1,0,1,3,2,2,75,1,1,2,1,0,0,0,1,1,0,0,16,30,16,41,99,99,0,0,0,0,1,6,0,40415,0,3273,2007,I-17,1E+20,0,35000118,111411008,1,1
4,13,4,7,2,1,1,2,0,0,6,9,0,30,0,1,6,1,2,25,1,1,5,1,0,0,0,2,1,0,0,2,1,2,23,99,99,0,0,0,0,1,7,1,40416,0,0,2007,377TH AVE,1E+20,0,33264376,112514939,1,1
4,7,4,7,15,51,1,1,0,0,15,6,0,43,0,1,6,1,2,35,2,1,2,1,0,0,0,1,1,0,0,99,99,99,99,99,99,0,0,0,0,1,7,0,40417,0,0,2007,SIX SHOOTER CANYONRD,1E+20,0,33221893,110460323,1,1
4,13,4,13,19,99,2,2,0,0,6,9,0,12,1,1,1,1,2,45,1,1,2,1,0,0,0,2,1,0,0,19,28,19,44,99,99,0,0,0,0,1,6,0,40418,0,0,2007,AIRPORT RD,1E+20,0,33201534,112301566,2,1
4,25,4,28,19,0,1,1,0,0,6,8,0,1,0,1,6,1,2,99,9,9,9,9,0,0,0,9,9,0,0,99,99,99,99,0,0,0,0,0,0,1,7,1,40419,0,0,2007,FH 262,1E+20,0,34064697,111462718,1,9
4,13,4,28,23,34,1,1,0,0,16,6,0,1,0,3,1,1,2,25,2,1,2,1,0,0,0,3,1,0,0,23,34,23,35,23,55,0,0,0,0,1,7,1,40420,0,0,2007,107TH AVE,ORANGEWOOD AVE,0,33323760,112172348,1,1
4,13,5,2,13,34,2,2,0,0,15,6,0,12,5,2,1,3,3,35,1,1,2,1,20,3,0,1,1,0,0,13,34,13,40,13,58,0,0,0,0,1,4,0,40421,0,0,2007,R H JOHNSON BLVD,NEW TRADITION R,0,33393938,112212602,2,1
4,13,5,6,1,15,4,10,0,0,13,6,0,12,5,2,1,5,6,45,1,1,2,1,3,3,0,3,1,0,0,1,15,1,19,99,99,0,0,0,0,1,1,2,40422,490,0,2007,BROADWAY RD,48TH ST,0,33242636,111584168,4,1
4,13,5,20,6,2,1,1,0,0,6,9,0,1,0,1,6,1,2,45,2,1,2,1,0,0,0,4,1,0,0,6,2,6,15,0,0,0,0,0,0,1,1,1,40423,0,0,2007,COURTHOUSE RD,1E+20,0,33275276,113015732,1,1
4,13,5,28,15,30,1,1,0,0,14,6,0,42,0,1,4,5,4,45,1,1,2,1,0,0,0,1,1,0,0,15,30,15,37,99,99,0,0,0,0,1,2,0,40424,368,0,2007,OLIVE AVE,1E+20,0,33335632,112170879,1,1
4,13,6,3,13,43,3,4,0,0,15,6,0,12,2,2,1,1,2,35,1,1,2,1,3,3,0,1,1,0,0,13,49,14,4,14,20,0,0,0,0,1,1,1,40425,388,0,2007,ELLSWORTH RD,EMPIRE BLVD,0,33121814,111380412,3,1
4,13,3,13,19,16,2,3,0,0,13,6,0,12,4,2,1,5,6,45,1,1,2,1,2,3,0,3,1,0,0,99,99,99,99,99,99,0,0,0,0,1,3,0,40426,420,0,2007,HAYDEN RD,CAMELBACK RD,0,33300772,111543193,2,1
4,13,3,5,17,15,2,3,0,0,15,6,0,12,4,2,1,1,3,45,1,1,2,1,0,0,5,5,1,0,0,99,99,99,99,99,99,0,0,0,0,1,2,0,40427,190,0,2007,GUADALUPE RD,KENNETH LN,0,33215361,111425167,2,1
4,13,6,8,16,7,1,1,0,0,4,9,0,1,0,1,6,1,2,50,2,1,2,9,0,0,0,1,1,0,0,16,7,16,15,0,0,0,0,0,0,1,6,1,40428,0,0,2007,OLD US-80,1E+20,0,33001056,112395669,1,1
4,13,4,23,8,24,3,4,0,0,16,6,0,33,0,1,3,3,2,35,2,1,2,1,0,0,0,1,1,0,0,8,41,8,57,99,99,0,0,0,0,1,2,0,40429,370,0,2007,NORTERRA PKWY,1E+20,0,33441619,112064710,3,1
4,13,5,2,10,8,4,5,0,0,13,6,0,12,1,2,1,3,3,45,1,1,2,1,2,3,0,1,1,0,0,10,9,10,14,99,99,0,0,0,0,1,4,0,40430,370,0,2007,THUNDERBIRD RD,43RD AVE,0,33363901,112090265,4,1
4,13,5,19,3,35,3,3,0,1,13,6,0,12,5,2,1,5,5,40,1,1,2,1,2,3,0,3,1,0,0,3,37,3,43,99,99,0,14,0,0,1,7,2,40431,370,0,2007,THOMAS RD,59TH AVE,0,33285005,112111087,3,1
4,7,6,18,16,27,2,3,0,0,6,9,0,12,2,1,1,1,2,35,1,1,2,1,0,0,0,1,1,0,0,16,28,16,37,99,99,0,0,0,0,1,2,0,40432,0,0,2007,OLD HWY 88,1E+20,0,33284462,110510893,2,1
4,13,4,1,15,52,2,3,0,0,13,6,0,12,5,2,1,5,6,45,1,1,2,1,2,3,0,1,1,0,0,15,52,16,0,99,99,0,20,0,0,2,1,1,40433,490,0,2007,RURAL RD,WARNER RD,0,33200480,111554213,2,1
4,21,4,28,3,46,1,4,0,0,6,8,3,42,0,1,6,1,2,30,2,1,2,1,0,0,0,2,1,0,0,99,99,99,99,99,99,0,0,0,0,2,7,2,40434,0,0,2007,PAPAGO RD,1E+20,0,32590747,112060155,1,1
4,17,4,29,18,53,1,1,0,0,6,6,0,1,0,2,6,1,2,25,1,1,2,1,0,0,0,1,1,0,0,18,59,19,2,99,99,0,19,0,0,1,1,0,40435,429,0,2007,THORNTON RD,16TH ST,0,34155907,110033320,1,1
4,13,6,18,23,4,1,1,0,0,15,6,0,18,0,3,6,1,2,35,2,1,2,1,0,0,0,2,1,0,1,99,98,99,98,0,0,0,0,0,0,1,2,1,40436,0,0,2007,RITTENHOUSE RD,GERMANN RD,0,33164055,111401165,1,1
4,13,1,2,14,99,1,1,0,1,11,1,0,41,0,15,4,3,6,55,1,1,2,1,0,0,0,1,1,0,0,14,4,14,13,15,10,0,0,0,0,1,3,0,40437,490,1547,2007,I-10,1E+20,0,33244003,111590674,1,1
4,25,5,5,13,99,2,3,0,0,4,3,0,12,2,1,1,1,2,35,2,2,2,1,40,3,0,1,1,0,0,13,15,13,32,99,99,0,0,0,0,1,7,0,40438,0,3049,2007,SR-89,1E+20,0,34282531,112304372,2,1
4,17,2,28,99,99,1,2,0,0,9,9,3,99,0,9,99,9,9,99,9,9,9,9,99,9,0,9,9,0,0,99,99,99,99,99,99,0,99,99,99,2,4,0,40439,0,99999,2007,UNKNOWN RD,1E+20,0,99999999,999999999,1,9
4,12,3,8,8,17,2,6,0,0,4,8,3,12,5,1,1,1,2,55,9,1,2,1,0,0,0,1,1,0,0,8,21,99,99,99,99,0,0,0,0,1,5,0,40440,0,0,2007,MOHAVE RD,1E+20,0,34004792,114232443,2,1
4,1,3,31,99,99,1,2,0,0,4,2,3,99,99,99,99,9,9,99,9,9,9,9,99,9,0,9,9,0,0,99,98,99,98,99,98,0,99,99,99,1,7,0,40441,0,3924,2007,US-191,1E+20,0,35260339,109312019,1,9
4,1,4,8,16,50,1,2,0,0,9,9,3,99,99,9,99,9,9,99,9,9,9,9,99,9,0,9,9,0,0,99,99,99,99,99,99,0,99,99,99,1,1,0,40443,0,0,2007,UNKNOWN RD,1E+20,0,99999999,999999999,1,9
4,17,4,28,19,14,1,1,0,0,4,8,3,35,0,1,2,1,2,99,1,2,5,5,0,0,0,1,7,2,0,99,99,99,99,99,99,0,0,0,0,1,7,1,40444,0,0,2007,INDIAN ROUTE 15,1E+20,0,99999999,999999999,1,2
4,21,5,5,23,50,2,3,0,0,4,6,0,12,5,2,1,1,2,50,1,1,2,1,20,3,0,2,1,0,0,99,99,99,99,99,99,0,0,0,0,1,7,1,40445,70,0,2007,MCCARTNEY RD,COX RD,0,32561691,111411519,2,1
4,21,5,6,21,3,1,2,0,0,4,6,0,1,0,1,1,1,2,25,2,2,2,1,40,3,0,2,1,0,1,99,99,99,99,99,99,0,0,0,0,1,1,0,40446,22,0,2007,IRONWOOD RD,1E+20,0,33194005,111334815,1,1
4,17,5,20,23,15,1,1,0,0,4,2,3,41,0,1,4,1,2,65,1,1,2,1,0,0,0,2,1,0,0,99,99,23,32,99,99,0,0,0,0,1,1,0,40448,0,4094,2007,US-163,1E+20,0,36541597,110141686,1,1
4,17,5,27,1,44,1,1,0,0,4,3,3,1,0,1,6,1,2,65,9,9,2,1,0,0,0,2,1,0,0,99,99,99,99,0,0,0,0,0,0,1,1,0,40449,0,3941,2007,SR-87,1E+20,0,35373578,110285007,1,1
4,27,1,28,21,21,1,2,0,0,6,6,0,33,0,1,3,3,2,45,1,9,2,1,0,0,0,9,1,0,0,99,99,99,99,99,99,0,0,0,0,2,1,2,40450,553,0,2007,WILLIAMS ST,1E+20,0,32395101,114083207,1,1
4,21,3,11,4,12,1,1,0,0,9,6,0,1,0,1,6,1,2,35,1,1,2,1,0,0,0,2,1,0,0,99,98,99,98,0,0,0,0,0,0,1,1,1,40451,0,0,2007,RALSTON Rd,1E+20,0,32595350,112070206,1,1
4,13,3,3,20,17,1,2,1,0,4,9,0,8,0,1,1,3,2,50,1,1,2,1,0,0,0,2,1,0,0,20,17,20,19,0,0,0,0,0,0,1,7,1,40452,0,0,2007,SUN VALLEY PKWY,1E+20,0,33265781,112403865,1,1
4,13,4,25,19,8,3,3,0,0,15,6,0,12,5,2,1,3,2,45,1,1,2,1,2,3,0,3,1,0,0,19,8,19,18,19,37,0,0,0,0,1,4,0,40453,0,0,2007,ELLIOT RD,ELLSWORTH RD,0,33210052,111380858,3,1
4,13,6,22,23,52,2,6,0,0,13,6,0,12,4,2,1,5,4,40,1,1,2,1,20,3,0,3,1,0,0,23,54,23,58,99,99,0,0,0,0,1,6,0,40454,370,0,2007,BASELINE RD,2ND AVE,0,33223993,112043855,2,1
4,13,6,30,1,27,1,2,1,0,14,6,0,8,0,3,1,5,5,35,1,1,2,1,0,0,2,3,1,0,0,99,99,99,99,0,0,0,0,0,0,1,7,1,40455,370,0,2007,VAN BUREN ST,33RD AVE,0,33270505,112074912,1,1
4,12,6,30,22,17,2,5,0,1,2,3,0,12,5,2,1,1,2,55,1,1,2,1,20,3,0,3,1,0,0,22,17,99,99,99,99,0,0,0,0,1,7,0,40456,0,1317,2007,SR-95,SR-72,0,33594133,114130068,2,1
4,19,7,13,13,38,2,5,0,0,15,6,0,12,3,1,1,1,2,45,2,1,2,1,0,0,0,1,1,0,0,13,43,99,99,99,99,0,0,0,0,2,6,0,40457,0,0,2007,BEAR CANYON RD,1E+20,0,32172591,110480058,2,1
4,7,7,13,20,58,1,2,1,0,13,2,0,8,0,3,1,5,4,35,2,2,2,1,2,3,0,3,1,0,0,21,2,21,8,99,99,0,0,0,0,1,6,1,40458,210,2501,2007,US-60,BROAD ST,0,33240599,110473111,1,1
4,5,7,18,23,10,1,3,1,1,11,1,0,8,0,1,1,2,2,65,1,2,2,1,0,0,0,2,1,0,1,23,10,99,99,99,99,0,0,0,0,1,4,0,40459,170,1993,2007,I-40,1E+20,0,35120599,111362880,1,1
4,25,7,19,9,99,1,2,1,0,3,3,0,9,0,2,1,2,2,55,2,2,2,1,20,3,0,1,1,0,0,9,11,9,18,99,99,0,0,0,0,1,5,0,40460,0,3687,2007,SR-89A,LOWER RED ROCK,0,34504045,111505765,1,1
4,13,7,19,9,57,2,9,0,0,13,6,0,12,4,2,1,3,9,45,1,1,2,1,3,3,0,1,1,0,0,10,2,10,6,10,27,0,0,0,0,5,5,0,40461,420,0,2007,MCDOWELL RD,GRANITE REEF RD,0,33275674,111540172,2,1
4,13,7,21,99,99,1,1,0,0,5,6,0,30,0,1,6,1,2,45,2,2,2,1,0,0,0,2,1,0,0,99,98,99,98,0,0,0,0,0,0,1,7,1,40462,0,0,2007,NEW RIVER RD,1E+20,0,33524148,112041272,1,1
4,13,7,26,15,18,1,1,0,0,15,6,0,17,0,1,6,1,2,50,1,1,2,1,0,0,0,1,1,0,0,15,20,15,22,16,18,0,0,0,0,1,5,0,40463,420,0,2007,PIMA RD,1E+20,0,33463187,111532846,1,1
4,7,7,26,16,10,3,7,3,1,2,3,0,12,7,1,1,3,2,55,1,2,2,1,0,0,0,1,1,0,0,16,14,16,46,99,99,0,19,15,0,2,5,0,40464,0,2276,2007,SR-87,1E+20,0,33571019,111244478,3,1
4,13,7,28,5,6,1,1,0,0,13,6,0,30,0,1,4,5,5,40,1,1,2,1,0,0,0,3,1,0,0,5,6,5,8,0,0,0,0,0,0,1,7,1,40465,370,0,2007,GLENDALE AVE,1E+20,0,33321868,112080008,1,1
4,13,7,30,15,21,2,3,0,0,13,6,0,12,6,2,1,3,3,45,1,9,2,1,2,3,0,1,1,0,0,99,99,99,99,99,99,0,0,0,0,1,2,0,40466,290,0,2007,BROADWAY RD,VALENCIA,0,33242695,111525175,2,1
4,13,7,30,21,2,2,4,0,0,13,6,0,12,5,2,1,5,4,45,1,1,2,2,3,3,0,3,1,0,0,21,3,21,8,99,99,0,0,0,0,1,2,0,40467,490,0,2007,MCCLINTOCK DR,WARNER RD,0,33200466,111544005,2,1
4,5,7,30,21,53,2,5,0,1,2,2,0,1,0,1,1,2,2,65,1,2,2,1,0,0,0,2,1,0,0,21,54,99,99,99,99,0,14,0,0,3,2,1,40468,0,4319,2007,US-89,1E+20,0,35233292,111344067,2,1
4,13,2,5,14,0,2,3,0,0,13,6,0,12,5,2,1,5,5,40,1,1,2,1,20,3,0,1,1,0,0,14,0,14,5,99,99,0,0,0,0,1,2,0,40469,370,0,2007,19TH AVE,CAMBRIDGE AVE,0,33284269,112060008,2,1
4,13,4,11,18,45,2,3,0,0,14,6,0,33,0,3,2,5,5,40,1,1,2,1,2,3,0,3,1,0,0,99,99,99,99,99,99,0,0,0,0,1,4,2,40470,370,0,2007,59TH AVE,INDIAN SCHOOL R,0,33293822,112111105,2,1
4,13,5,6,21,18,1,2,1,0,14,6,0,8,0,1,1,5,4,40,1,1,2,1,0,0,0,3,1,0,0,21,27,21,39,99,99,0,0,0,0,1,1,1,40471,370,0,2007,43RD AVE,1E+20,0,33383294,112090662,1,1
4,13,7,22,11,37,2,3,0,0,16,6,0,12,5,2,1,4,3,35,1,1,2,1,20,3,0,1,1,0,0,11,41,11,45,99,99,0,0,0,0,1,1,0,40472,370,0,2007,ADAMS ST,25TH AVE,0,33265682,112064736,2,1
4,13,8,1,5,43,1,3,0,0,16,6,0,33,0,3,2,1,2,25,2,1,2,1,0,0,3,4,1,0,0,5,43,5,50,99,99,0,0,0,0,1,4,0,40473,370,0,2007,LANE AVE,31st DR,0,33330938,112073748,1,1
4,17,8,2,9,99,2,2,0,1,2,3,0,12,5,2,1,1,2,55,1,1,2,2,20,3,0,1,2,0,0,9,42,9,51,99,99,0,0,0,0,1,5,0,40474,0,3356,2007,SR-260,LONE PINE DAM R,0,34170780,110065629,2,2
4,13,8,2,16,44,2,3,0,0,14,6,0,12,2,1,1,1,9,40,1,1,2,1,0,0,0,1,1,0,0,99,99,99,99,99,98,0,0,0,0,1,5,1,40475,200,0,2007,BETHANY HOME RD,1E+20,0,33312631,112092977,2,1
4,13,8,7,17,31,1,1,0,0,13,6,0,1,0,1,1,5,5,40,1,1,2,1,0,0,0,3,1,0,0,17,32,17,40,99,99,0,0,0,0,1,3,0,40476,370,0,2007,THOMAS RD,1E+20,0,33284873,111574983,1,1
4,21,8,10,17,99,3,4,0,0,3,2,0,12,8,1,1,1,2,55,2,2,2,1,40,3,0,1,1,0,0,17,29,17,49,99,99,0,0,0,0,1,6,0,40477,0,2323,2007,US-60,1E+20,0,33192395,111015982,3,1
4,13,8,11,2,25,1,5,0,1,12,3,0,42,0,1,6,3,3,55,2,2,2,1,0,0,0,3,1,0,0,2,26,99,99,99,99,0,0,0,0,2,7,3,40478,370,1,2007,SR-202,1E+20,0,33274495,112022868,1,1
4,21,8,11,7,17,2,2,0,0,3,3,3,13,11,1,1,2,2,65,1,1,2,1,0,0,0,1,1,0,1,7,24,7,43,99,99,0,0,0,0,2,7,0,40479,0,1779,2007,SR-347,1E+20,0,33070105,112011506,2,1
4,13,8,11,13,47,2,3,0,1,12,3,0,54,11,15,1,3,4,65,1,1,2,1,0,0,0,1,1,0,0,13,49,13,50,99,99,0,14,0,0,1,7,0,40480,370,246,2007,SR-101,1E+20,0,33401077,112053012,2,1
4,21,8,11,20,15,2,3,0,0,3,3,9,12,2,1,1,1,2,65,1,1,2,1,0,0,0,2,1,0,0,20,17,20,23,99,99,0,0,0,0,1,7,0,40481,110,1381,2007,SR-87,1E+20,0,33000916,111350184,2,1
4,13,8,11,23,32,1,3,1,0,13,6,0,8,0,3,1,3,3,45,1,1,2,1,0,0,2,3,1,0,0,23,35,23,40,0,0,0,0,0,0,1,7,1,40482,370,0,2007,BELL RD,42ND AVE,0,33382143,112085542,1,1
4,17,8,12,1,0,3,5,0,1,1,1,0,12,2,1,1,2,2,75,1,1,2,1,0,0,0,2,1,0,0,99,99,99,99,0,0,0,14,0,0,1,1,1,40483,0,2611,2007,I-40,1E+20,0,34593567,110344062,3,1
4,19,8,14,7,10,1,1,0,1,1,1,0,41,0,1,3,2,2,75,1,2,2,1,0,0,0,1,1,0,0,7,21,7,55,0,0,0,0,0,0,1,3,0,40484,0,2920,2007,I-10,1E+20,0,31584579,110311283,1,1
4,13,5,6,5,46,1,1,0,0,15,6,0,29,0,1,4,5,4,40,2,1,2,1,0,0,0,1,1,0,0,5,46,5,52,0,0,0,0,0,0,1,1,1,40485,370,0,2007,48TH ST,1E+20,0,33204829,111584933,1,1
4,13,6,25,7,57,1,2,1,0,16,6,0,8,0,1,1,5,2,25,1,1,2,1,0,0,0,1,1,0,0,99,99,99,99,99,99,0,0,0,0,1,2,0,40486,370,0,2007,RIVERPOINT PKWY,1E+20,0,33244311,112005239,1,1
